regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000009307	ENSG00000128699	0.388669	0.0519016	1	-nan
ENSG00000009307	ENSG00000128039	0.167299	0.0402021	2	-nan
ENSG00000009307	ENSG00000128000	0.016763	0.0124805	1	-nan
ENSG00000009307	ENSG00000127554	0.138023	0.0438439	1	-nan
ENSG00000009307	ENSG00000127334	0.0848889	0.0352688	1	-nan
ENSG00000009307	ENSG00000126934	0.361298	0.078085	1	-nan
ENSG00000009307	ENSG00000126883	0.109475	0.00934448	2	-nan
ENSG00000009307	ENSG00000125775	0.127012	0.0482645	1	-nan
ENSG00000009307	ENSG00000125166	0.322495	0.0612166	1	-nan
ENSG00000009307	ENSG00000124635	0.0128581	0.0110609	1	-nan
ENSG00000009307	ENSG00000123689	0.121369	-0.0172695	1	-nan
ENSG00000009307	ENSG00000123178	0.128698	0.030606	1	-nan
ENSG00000009307	ENSG00000123136	0.281355	0.0565581	2	-nan
ENSG00000009307	ENSG00000122971	0.093178	0.0309164	1	-nan
ENSG00000009307	ENSG00000122783	0.157172	0.0169074	1	-nan
ENSG00000009307	ENSG00000122692	0.206028	0.0503819	2	-nan
ENSG00000009307	ENSG00000122687	0.0975627	0.0383849	2	-nan
ENSG00000009307	ENSG00000122644	0.345863	0.0828547	1	-nan
ENSG00000009307	ENSG00000122591	0.0623936	0.0263636	1	-nan
ENSG00000009307	ENSG00000122566	0.481597	0.116832	1	-nan
ENSG00000009307	ENSG00000121691	0.228409	0.0640453	2	-nan
ENSG00000009307	ENSG00000121579	0.426983	0.0772718	1	-nan
ENSG00000009307	ENSG00000121274	0.0999734	0.0369597	1	-nan
ENSG00000009307	ENSG00000120756	0.106224	0.0400844	1	-nan
ENSG00000009307	ENSG00000120733	0.121089	0.0427958	1	-nan
ENSG00000009307	ENSG00000120162	0.0797573	0.0384571	1	-nan
ENSG00000009307	ENSG00000120137	0.154889	0.0489229	1	-nan
ENSG00000009307	ENSG00000120071	0.261837	0.0218396	1	-nan
ENSG00000009307	ENSG00000120053	0.251929	0.048202	1	-nan
ENSG00000009307	ENSG00000119328	0.0774417	0.0299183	1	-nan
ENSG00000009307	ENSG00000118690	0.00613343	0.00507148	1	-nan
ENSG00000009307	ENSG00000118640	0.600876	0.129028	1	-nan
ENSG00000009307	ENSG00000118620	0.106356	0.0368982	1	-nan
ENSG00000009307	ENSG00000118322	0.0200431	0.0343898	1	-nan
ENSG00000009307	ENSG00000118197	0.0447763	0.0321452	1	-nan
ENSG00000009307	ENSG00000117984	0.457083	0.0686225	2	-nan
ENSG00000009307	ENSG00000117616	0.530799	0.0614509	2	-nan
ENSG00000009307	ENSG00000117614	0.598695	0.0909199	2	-nan
ENSG00000009307	ENSG00000117543	0.133541	0.033477	2	-nan
ENSG00000009307	ENSG00000116586	0.584714	0.0874063	1	-nan
ENSG00000009307	ENSG00000116489	0.524657	0.102474	2	-nan
ENSG00000009307	ENSG00000116455	0.166685	0.0436181	1	-nan
ENSG00000009307	ENSG00000116120	0.177017	0.0440961	2	-nan
ENSG00000009307	ENSG00000116096	0.099172	0.0275696	2	-nan
ENSG00000009307	ENSG00000115649	0.225018	0.0610688	1	-nan
ENSG00000009307	ENSG00000115641	0.201646	0.0436406	1	-nan
ENSG00000009307	ENSG00000115368	0.108037	0.0380207	2	-nan
ENSG00000009307	ENSG00000115307	0.475454	0.0910443	2	-nan
ENSG00000009307	ENSG00000115170	0.023759	0.00262394	1	-nan
ENSG00000009307	ENSG00000114520	0.163789	0.0470256	1	-nan
ENSG00000009307	ENSG00000114331	0.273527	0.0613384	2	-nan
ENSG00000009307	ENSG00000113811	0.623738	0.0838847	2	-nan
ENSG00000009307	ENSG00000113732	0.667399	0.101721	2	-nan
ENSG00000009307	ENSG00000113638	0.0591002	0.0199477	1	-nan
ENSG00000009307	ENSG00000113597	0.0567724	0.0181793	2	-nan
ENSG00000009307	ENSG00000113384	0.28054	0.0622953	2	-nan
ENSG00000009307	ENSG00000113141	0.483813	0.0942441	2	-nan
ENSG00000009307	ENSG00000112739	0.438566	0.0727939	2	-nan
ENSG00000009307	ENSG00000112715	0.26361	0.0463208	1	-nan
ENSG00000009307	ENSG00000112294	0.0254627	0.0265557	1	-nan
ENSG00000009307	ENSG00000112110	0.535521	0.0781872	2	-nan
ENSG00000009307	ENSG00000111802	0.168475	0.0599949	2	-nan
ENSG00000009307	ENSG00000111670	0.138527	0.011627	2	-nan
ENSG00000009307	ENSG00000111665	0.0132165	0.0292696	2	-nan
ENSG00000009307	ENSG00000111639	0.663185	0.0980284	1	-nan
ENSG00000009307	ENSG00000111602	0.0408494	0.0228259	1	-nan
ENSG00000009307	ENSG00000111261	0.108083	0.0473283	1	-nan
ENSG00000009307	ENSG00000110921	0.0826668	0.0276782	1	-nan
ENSG00000009307	ENSG00000110911	0.136382	0.0296971	1	-nan
ENSG00000009307	ENSG00000110880	0.143538	0.054502	1	-nan
ENSG00000009307	ENSG00000110660	0.0640275	0.0249713	1	-nan
ENSG00000009307	ENSG00000110628	0.0970124	0.0394479	2	-nan
ENSG00000009307	ENSG00000109929	0.183795	0.0539904	1	-nan
ENSG00000009307	ENSG00000109586	0.117523	0.0403656	2	-nan
ENSG00000009307	ENSG00000109466	0.0697357	0.00220669	1	-nan
ENSG00000009307	ENSG00000108961	0.16995	0.033401	1	-nan
ENSG00000009307	ENSG00000108861	0.13432	0.0653756	1	-nan
ENSG00000009307	ENSG00000108846	0.0824189	-0.00642696	1	-nan
ENSG00000009307	ENSG00000108784	0.0447102	0.0208706	1	-nan
ENSG00000009307	ENSG00000108528	0.358748	0.0549859	1	-nan
ENSG00000009307	ENSG00000108262	0.0703814	0.0229011	2	-nan
ENSG00000009307	ENSG00000107566	0.109685	0.0535128	1	-nan
ENSG00000009307	ENSG00000107140	0.0452453	0.0188284	1	-nan
ENSG00000009307	ENSG00000106785	0.0458806	0.0175119	1	-nan
ENSG00000009307	ENSG00000106565	0.111987	0.0513584	1	-nan
ENSG00000009307	ENSG00000106330	0.138239	0.0377582	1	-nan
ENSG00000009307	ENSG00000080819	0.0483984	0.0293404	1	-nan
ENSG00000009307	ENSG00000079950	0.225949	0.0601674	1	-nan
ENSG00000009307	ENSG00000075945	0.148514	0.0320432	1	-nan
ENSG00000009307	ENSG00000075151	0.203124	0.0269482	1	-nan
ENSG00000009307	ENSG00000074370	3.17255e-06	0.0026532	1	-nan
ENSG00000009307	ENSG00000073803	0.509545	0.0716136	2	-nan
ENSG00000009307	ENSG00000073792	0.242825	0.0346875	1	-nan
ENSG00000009307	ENSG00000072778	0.550643	0.0731712	1	-nan
ENSG00000009307	ENSG00000072274	0.211024	0.062285	1	-nan
ENSG00000009307	ENSG00000072210	0.338544	0.0586402	2	-nan
ENSG00000009307	ENSG00000071859	0.277301	0.0458269	1	-nan
ENSG00000009307	ENSG00000071462	0.454314	0.0686821	2	-nan
ENSG00000009307	ENSG00000070831	0.63472	0.141331	2	-nan
ENSG00000009307	ENSG00000070081	0.374411	0.0855457	2	-nan
ENSG00000009307	ENSG00000068784	0.0458165	0.0153672	1	-nan
ENSG00000009307	ENSG00000065621	0.237547	0.0362012	1	-nan
ENSG00000009307	ENSG00000065154	0.386186	0.0635277	2	-nan
ENSG00000009307	ENSG00000065150	0.242679	0.0614577	2	-nan
ENSG00000009307	ENSG00000065000	0.2885	0.0558638	2	-nan
ENSG00000009307	ENSG00000064601	0.340043	0.0563384	1	-nan
ENSG00000009307	ENSG00000062725	0.171956	0.022687	2	-nan
ENSG00000009307	ENSG00000062716	0.489691	0.0715842	1	-nan
ENSG00000009307	ENSG00000060642	0.0485216	0.0194856	1	-nan
ENSG00000009307	ENSG00000013374	0.238547	0.0644241	1	-nan
ENSG00000009307	ENSG00000011523	0.0539254	0.00883815	1	-nan
ENSG00000009307	ENSG00000009780	0.0491621	0.0101088	1	-nan
ENSG00000009307	ENSG00000009335	0.134603	0.0169727	1	-nan
ENSG00000009307	ENSG00000008517	0.079432	0.0125098	1	-nan
ENSG00000009307	ENSG00000007255	0.354595	0.0596538	2	-nan
ENSG00000009307	ENSG00000005020	0.199145	0.0598984	2	-nan
ENSG00000009307	ENSG00000004961	0.11479	0.0414328	1	-nan
ENSG00000009307	ENSG00000004779	0.590847	0.0814677	2	-nan
ENSG00000009307	ENSG00000004777	0.00300647	0.0130658	1	-nan
ENSG00000009307	ENSG00000004455	0.544348	0.0863093	1	-nan
ENSG00000009307	ENSG00000002330	0.432645	0.0863893	1	-nan
ENSG00000009307	ENSG00000002933	0.0770209	0.0468185	2	-nan
ENSG00000009307	ENSG00000006015	0.474052	0.0477535	1	-nan
ENSG00000009307	ENSG00000006071	2.88751e-06	-0.00125508	1	-nan
ENSG00000009307	ENSG00000006282	0.114956	0.0284876	1	-nan
ENSG00000009307	ENSG00000006327	0.232874	0.0481286	1	-nan
ENSG00000009307	ENSG00000006695	0.0497737	0.0295073	1	-nan
ENSG00000009307	ENSG00000013583	0.292858	0.0739309	2	-nan
ENSG00000009307	ENSG00000013588	0.145164	0.0489981	1	-nan
ENSG00000009307	ENSG00000014914	0.000102679	0.0257367	1	-nan
ENSG00000009307	ENSG00000015413	0.00572154	0.0162708	2	-nan
ENSG00000009307	ENSG00000017797	0.533308	0.0735502	2	-nan
ENSG00000009307	ENSG00000033050	0.0785058	0.0240253	1	-nan
ENSG00000009307	ENSG00000036054	0.142621	0.0403445	1	-nan
ENSG00000009307	ENSG00000037897	0.042824	0.0345292	1	-nan
ENSG00000009307	ENSG00000042445	0.094878	0.029987	1	-nan
ENSG00000009307	ENSG00000047188	0.101076	0.0284222	1	-nan
ENSG00000009307	ENSG00000051108	0.514857	0.0677605	1	-nan
ENSG00000009307	ENSG00000052344	0.333049	0.102178	2	-nan
ENSG00000009307	ENSG00000082397	0.0568573	0.0406971	1	-nan
ENSG00000009307	ENSG00000084463	0.305814	0.0696323	1	-nan
ENSG00000009307	ENSG00000084733	0.56811	0.107428	1	-nan
ENSG00000009307	ENSG00000084754	0.562033	0.0843218	2	-nan
ENSG00000009307	ENSG00000085117	0.233334	0.0486918	2	-nan
ENSG00000009307	ENSG00000087088	0.383819	0.0634494	1	-nan
ENSG00000009307	ENSG00000087502	0.298787	0.0787951	1	-nan
ENSG00000009307	ENSG00000088682	0.161714	0.0494787	2	-nan
ENSG00000009307	ENSG00000089022	0.126025	0.0435131	1	-nan
ENSG00000009307	ENSG00000089053	0.384592	0.0737697	1	-nan
ENSG00000009307	ENSG00000089280	0.527669	0.092069	1	-nan
ENSG00000009307	ENSG00000089472	0.026143	0.0355121	1	-nan
ENSG00000009307	ENSG00000090006	0.152794	0.051672	1	-nan
ENSG00000009307	ENSG00000092020	0.16104	0.0324048	1	-nan
ENSG00000009307	ENSG00000092820	0.497136	0.123508	2	-nan
ENSG00000009307	ENSG00000094975	0.181413	0.0314331	1	-nan
ENSG00000009307	ENSG00000095203	0.0364881	0.0135731	1	-nan
ENSG00000009307	ENSG00000096696	0.35399	0.097071	2	-nan
ENSG00000009307	ENSG00000099194	0.135355	0.0415651	2	-nan
ENSG00000009307	ENSG00000099622	0.469307	0.0917024	2	-nan
ENSG00000009307	ENSG00000099812	0.0452826	0.0273474	2	-nan
ENSG00000009307	ENSG00000099958	4.48087e-05	0.00861731	1	-nan
ENSG00000009307	ENSG00000099991	0.0932159	0.0163458	1	-nan
ENSG00000009307	ENSG00000100266	0.19933	0.0185674	1	-nan
ENSG00000009307	ENSG00000100304	0.156198	0.0513668	1	-nan
ENSG00000009307	ENSG00000100347	0.278967	0.0512476	1	-nan
ENSG00000009307	ENSG00000100354	0.241363	0.0284917	2	-nan
ENSG00000009307	ENSG00000100422	0.0949353	0.0132371	1	-nan
ENSG00000009307	ENSG00000100528	0.488968	0.0973445	2	-nan
ENSG00000009307	ENSG00000100600	0.364651	0.0811979	1	-nan
ENSG00000009307	ENSG00000100612	0.448407	0.0518159	1	-nan
ENSG00000009307	ENSG00000100650	0.664661	0.117798	1	-nan
ENSG00000009307	ENSG00000100726	0.0395889	0.0194501	1	-nan
ENSG00000009307	ENSG00000100814	0.255049	0.0651739	2	-nan
ENSG00000009307	ENSG00000100994	0.0969582	0.0403027	1	-nan
ENSG00000009307	ENSG00000101084	0.383297	0.0735296	1	-nan
ENSG00000009307	ENSG00000101150	0.268068	0.0706276	1	-nan
ENSG00000009307	ENSG00000101152	0.155019	0.0391237	1	-nan
ENSG00000009307	ENSG00000101160	0.237518	0.0466984	1	-nan
ENSG00000009307	ENSG00000101191	0.15643	0.0315909	1	-nan
ENSG00000009307	ENSG00000101367	0.29939	0.0775385	1	-nan
ENSG00000009307	ENSG00000101421	0.537752	0.0927698	1	-nan
ENSG00000009307	ENSG00000101596	0.2349	0.0380766	1	-nan
ENSG00000009307	ENSG00000101745	0.428534	0.0428562	1	-nan
ENSG00000009307	ENSG00000101843	0.20595	0.0617453	1	-nan
ENSG00000009307	ENSG00000102226	0.166658	0.0404861	2	-nan
ENSG00000009307	ENSG00000102606	0.117272	0.030811	1	-nan
ENSG00000009307	ENSG00000102699	0.231534	0.0333736	1	-nan
ENSG00000009307	ENSG00000103375	0.000139852	0.000685046	1	-nan
ENSG00000009307	ENSG00000103549	0.162141	0.0380495	1	-nan
ENSG00000009307	ENSG00000104140	0.148987	0.0439367	1	-nan
ENSG00000009307	ENSG00000104763	0.545152	0.103427	1	-nan
ENSG00000009307	ENSG00000104957	0.142566	0.0323756	1	-nan
ENSG00000009307	ENSG00000105053	0.13148	0.0233503	2	-nan
ENSG00000009307	ENSG00000105483	0.0314352	0.00984326	2	-nan
ENSG00000009307	ENSG00000105669	0.641909	0.100838	2	-nan
ENSG00000009307	ENSG00000105879	0.0842411	0.032787	1	-nan
ENSG00000009307	ENSG00000105963	0.0214346	0.0155369	1	-nan
ENSG00000009307	ENSG00000132698	0.414626	0.0863813	1	-nan
ENSG00000009307	ENSG00000132780	0.478016	0.0716815	1	-nan
ENSG00000009307	ENSG00000133019	5.15429e-08	0.00450906	1	-nan
ENSG00000009307	ENSG00000133315	0.166863	0.0371183	1	-nan
ENSG00000009307	ENSG00000133316	0.226146	0.0323184	2	-nan
ENSG00000009307	ENSG00000133678	0.114423	0.0548643	1	-nan
ENSG00000009307	ENSG00000134049	0.336193	0.0732617	1	-nan
ENSG00000009307	ENSG00000134247	0.0726396	0.0234092	1	-nan
ENSG00000009307	ENSG00000134294	0.428564	0.0622325	1	-nan
ENSG00000009307	ENSG00000134375	0.432565	0.0726036	2	-nan
ENSG00000009307	ENSG00000134597	0.1629	0.0432684	1	-nan
ENSG00000009307	ENSG00000134755	0.194983	0.0850344	2	-nan
ENSG00000009307	ENSG00000134986	0.147231	0.0661065	1	-nan
ENSG00000009307	ENSG00000135220	0.034307	0.0316754	1	-nan
ENSG00000009307	ENSG00000135486	0.307397	0.134602	1	-nan
ENSG00000009307	ENSG00000135821	0.440294	0.0944123	1	-nan
ENSG00000009307	ENSG00000136068	0.271726	0.0170544	1	-nan
ENSG00000009307	ENSG00000136152	0.0976634	0.0266827	1	-nan
ENSG00000009307	ENSG00000136156	0.322967	0.0947001	2	-nan
ENSG00000009307	ENSG00000136158	0.0892234	0.0294381	1	-nan
ENSG00000009307	ENSG00000136560	0.288327	0.0493621	1	-nan
ENSG00000009307	ENSG00000136770	0.277351	0.0395535	1	-nan
ENSG00000009307	ENSG00000136908	0.299808	0.0599473	1	-nan
ENSG00000009307	ENSG00000137207	0.445803	0.0918399	1	-nan
ENSG00000009307	ENSG00000137364	0.210806	0.0558668	1	-nan
ENSG00000009307	ENSG00000137575	0.625575	0.104612	1	-nan
ENSG00000009307	ENSG00000138018	0.0811243	0.0298286	1	-nan
ENSG00000009307	ENSG00000138030	0.0168657	0.0263913	1	-nan
ENSG00000009307	ENSG00000138134	0.000118039	0.00594453	1	-nan
ENSG00000009307	ENSG00000138166	0.158807	0.0418312	1	-nan
ENSG00000009307	ENSG00000138180	0.0206431	0.0217266	1	-nan
ENSG00000009307	ENSG00000138430	0.467245	0.0820286	1	-nan
ENSG00000009307	ENSG00000138614	0.104413	0.0303984	1	-nan
ENSG00000009307	ENSG00000138617	0.0270302	0.0165824	1	-nan
ENSG00000009307	ENSG00000138621	0.0825418	0.0391217	1	-nan
ENSG00000009307	ENSG00000138867	0.131188	0.0421468	1	-nan
ENSG00000009307	ENSG00000139323	0.0966394	0.0244167	1	-nan
ENSG00000009307	ENSG00000139579	0.144659	0.0406329	2	-nan
ENSG00000009307	ENSG00000139722	0.230467	0.0331139	1	-nan
ENSG00000009307	ENSG00000140350	0.510521	0.106454	2	-nan
ENSG00000009307	ENSG00000140374	0.510893	0.0929354	1	-nan
ENSG00000009307	ENSG00000140941	0.539875	0.076867	2	-nan
ENSG00000009307	ENSG00000141101	0.320597	0.0585201	1	-nan
ENSG00000009307	ENSG00000141367	0.473511	0.0827064	1	-nan
ENSG00000009307	ENSG00000141551	0.368241	0.0597483	2	-nan
ENSG00000009307	ENSG00000141562	0.191221	0.0545849	1	-nan
ENSG00000009307	ENSG00000141994	0.0630637	0.0331639	1	-nan
ENSG00000009307	ENSG00000142731	0.00548366	0.0196206	1	-nan
ENSG00000009307	ENSG00000143153	0.42956	0.0902333	1	-nan
ENSG00000009307	ENSG00000143155	0.28085	0.0742345	1	-nan
ENSG00000009307	ENSG00000143322	0.0662104	0.00893407	1	-nan
ENSG00000009307	ENSG00000143353	0.166682	0.0208362	1	-nan
ENSG00000009307	ENSG00000143727	0.606295	0.0930244	1	-nan
ENSG00000009307	ENSG00000143774	0.583128	0.0863856	1	-nan
ENSG00000009307	ENSG00000144034	0.412266	0.0832046	2	-nan
ENSG00000009307	ENSG00000144677	0.108086	0.0176847	2	-nan
ENSG00000009307	ENSG00000145734	0.284085	0.0276597	2	-nan
ENSG00000009307	ENSG00000145833	0.463956	0.0571194	1	-nan
ENSG00000009307	ENSG00000146425	0.707325	0.111743	1	-nan
ENSG00000009307	ENSG00000146540	0.342183	0.0550313	1	-nan
ENSG00000009307	ENSG00000146757	0.0399773	0.0341843	1	-nan
ENSG00000009307	ENSG00000147324	0.122328	0.0066731	1	-nan
ENSG00000009307	ENSG00000147642	0.0343241	0.0200347	1	-nan
ENSG00000009307	ENSG00000147813	0.264338	0.0630554	2	-nan
ENSG00000009307	ENSG00000148248	0.406122	0.0800021	1	-nan
ENSG00000009307	ENSG00000148339	0.191695	0.0362585	1	-nan
ENSG00000009307	ENSG00000148362	0.301194	0.0465032	1	-nan
ENSG00000009307	ENSG00000148600	9.5549e-06	0.0144279	2	-nan
ENSG00000009307	ENSG00000148671	0.207122	0.0456954	1	-nan
ENSG00000009307	ENSG00000148719	0.19742	0.0444584	2	-nan
ENSG00000009307	ENSG00000149212	0.129457	0.0380449	1	-nan
ENSG00000009307	ENSG00000149269	0.194869	0.0514271	1	-nan
ENSG00000009307	ENSG00000149743	0.248353	0.0489476	1	-nan
ENSG00000009307	ENSG00000151239	0.277643	0.0932679	2	-nan
ENSG00000009307	ENSG00000152219	0.112645	0.036124	1	-nan
ENSG00000009307	ENSG00000152601	0.241472	0.0231266	2	-nan
ENSG00000009307	ENSG00000152620	0.0414533	0.0250473	1	-nan
ENSG00000009307	ENSG00000152669	0.016875	0.004632	1	-nan
ENSG00000009307	ENSG00000153310	0.294314	0.052409	1	-nan
ENSG00000009307	ENSG00000153560	0.102652	0.0303395	1	-nan
ENSG00000009307	ENSG00000154124	0.0707859	0.0192867	1	-nan
ENSG00000009307	ENSG00000154639	0.422081	0.0726601	1	-nan
ENSG00000009307	ENSG00000155115	0.597117	0.080692	1	-nan
ENSG00000009307	ENSG00000156052	0.22541	0.0281296	1	-nan
ENSG00000009307	ENSG00000156171	0.211573	0.0672368	1	-nan
ENSG00000009307	ENSG00000156232	0.117183	0.0367828	1	-nan
ENSG00000009307	ENSG00000156709	0.233039	0.0550873	2	-nan
ENSG00000009307	ENSG00000156831	0.151677	0.0224125	1	-nan
ENSG00000009307	ENSG00000156990	0.169748	0.0364596	1	-nan
ENSG00000009307	ENSG00000157326	0.160302	0.0396034	2	-nan
ENSG00000009307	ENSG00000157483	0.150929	0.0132326	2	-nan
ENSG00000009307	ENSG00000157837	0.217323	0.0347456	1	-nan
ENSG00000009307	ENSG00000157869	0.105661	0.0224001	1	-nan
ENSG00000009307	ENSG00000158604	0.469319	0.0739993	2	-nan
ENSG00000009307	ENSG00000158985	0.217053	0.0159672	1	-nan
ENSG00000009307	ENSG00000159063	0.138814	0.0456254	1	-nan
ENSG00000009307	ENSG00000159128	0.286635	0.0797092	1	-nan
ENSG00000009307	ENSG00000159579	0.1805	0.0399438	2	-nan
ENSG00000009307	ENSG00000160014	0.50275	0.108928	1	-nan
ENSG00000009307	ENSG00000160194	0.447398	0.0575211	1	-nan
ENSG00000009307	ENSG00000160213	0.442201	0.084543	2	-nan
ENSG00000009307	ENSG00000161217	0.0927879	0.0288686	2	-nan
ENSG00000009307	ENSG00000161533	0.152314	0.058709	1	-nan
ENSG00000009307	ENSG00000162174	0.10499	0.0219734	2	-nan
ENSG00000009307	ENSG00000162390	0.0259016	0.0181108	1	-nan
ENSG00000009307	ENSG00000162496	0.199201	0.0360933	1	-nan
ENSG00000009307	ENSG00000162585	0.369889	0.0592569	2	-nan
ENSG00000009307	ENSG00000162688	0.13821	0.031542	1	-nan
ENSG00000009307	ENSG00000163125	0.129454	0.031741	1	-nan
ENSG00000009307	ENSG00000163166	0.177718	0.0299477	1	-nan
ENSG00000009307	ENSG00000163513	0.118177	0.0292222	1	-nan
ENSG00000009307	ENSG00000163516	0.0992685	0.0285835	1	-nan
ENSG00000009307	ENSG00000163739	0.0356266	0.0159006	1	-nan
ENSG00000009307	ENSG00000163788	0.104884	0.0295844	1	-nan
ENSG00000009307	ENSG00000163807	0.174307	0.0468944	1	-nan
ENSG00000009307	ENSG00000163898	0.0185404	0.0248679	1	-nan
ENSG00000009307	ENSG00000163938	0.402821	0.0939054	1	-nan
ENSG00000009307	ENSG00000164054	0.31099	0.0868109	1	-nan
ENSG00000009307	ENSG00000164104	0.293449	0.0764401	1	-nan
ENSG00000009307	ENSG00000164120	0.138062	0.0789035	2	-nan
ENSG00000009307	ENSG00000164144	0.206987	0.0426586	1	-nan
ENSG00000009307	ENSG00000164251	0.115883	0.0346679	1	-nan
ENSG00000009307	ENSG00000164307	0.077242	0.0298633	2	-nan
ENSG00000009307	ENSG00000164329	0.153354	0.0231466	1	-nan
ENSG00000009307	ENSG00000164338	0.0289602	0.0153435	1	-nan
ENSG00000009307	ENSG00000164897	0.246814	0.0505216	2	-nan
ENSG00000009307	ENSG00000164941	0.0346427	0.0220103	1	-nan
ENSG00000009307	ENSG00000164951	0.111705	0.0269398	1	-nan
ENSG00000009307	ENSG00000164967	0.192324	0.0561193	1	-nan
ENSG00000009307	ENSG00000165476	0.239545	0.0587341	2	-nan
ENSG00000009307	ENSG00000165494	0.293191	0.0539757	1	-nan
ENSG00000009307	ENSG00000165506	0.126643	0.0327453	1	-nan
ENSG00000009307	ENSG00000165688	0.1829	0.0461081	1	-nan
ENSG00000009307	ENSG00000165733	0.161976	0.0380303	1	-nan
ENSG00000009307	ENSG00000165943	0.185412	0.0404932	1	-nan
ENSG00000009307	ENSG00000166199	0.05832	0.0329173	1	-nan
ENSG00000009307	ENSG00000166275	0.327601	0.0526713	1	-nan
ENSG00000009307	ENSG00000166340	0.172479	0.0538647	1	-nan
ENSG00000009307	ENSG00000166503	0.12108	0.0247643	1	-nan
ENSG00000009307	ENSG00000166788	0.0517585	0.0357617	2	-nan
ENSG00000009307	ENSG00000166887	0.0809471	0.0179577	1	-nan
ENSG00000009307	ENSG00000166965	0.0568534	0.0289834	2	-nan
ENSG00000009307	ENSG00000167114	0.0637319	0.0222583	1	-nan
ENSG00000009307	ENSG00000167306	0.0942549	0.0298728	1	-nan
ENSG00000009307	ENSG00000167522	0.392063	0.0405051	1	-nan
ENSG00000009307	ENSG00000167578	0.0218507	0.0255211	1	-nan
ENSG00000009307	ENSG00000167978	0.598071	0.0528285	1	-nan
ENSG00000009307	ENSG00000167987	0.0476622	0.0290321	2	-nan
ENSG00000009307	ENSG00000168002	0.507088	0.0694517	2	-nan
ENSG00000009307	ENSG00000168092	0.27972	0.0386642	1	-nan
ENSG00000009307	ENSG00000168300	0.272938	0.0498756	1	-nan
ENSG00000009307	ENSG00000168303	0.462431	0.0690099	2	-nan
ENSG00000009307	ENSG00000168528	0.373194	0.0715505	1	-nan
ENSG00000009307	ENSG00000168646	0.030972	0.0256843	1	-nan
ENSG00000009307	ENSG00000168710	0.454552	0.0591082	1	-nan
ENSG00000009307	ENSG00000168894	0.623034	0.114888	1	-nan
ENSG00000009307	ENSG00000168955	0.0168679	0.00917707	1	-nan
ENSG00000009307	ENSG00000169020	0.451307	0.0643309	1	-nan
ENSG00000009307	ENSG00000169084	0.090862	-0.00264117	1	-nan
ENSG00000009307	ENSG00000169756	0.362162	0.0166696	1	-nan
ENSG00000009307	ENSG00000169764	0.451124	0.104167	2	-nan
ENSG00000009307	ENSG00000169895	0.47973	0.0694543	1	-nan
ENSG00000009307	ENSG00000170471	0.0936299	0.0227087	1	-nan
ENSG00000009307	ENSG00000170906	0.63458	0.0766044	2	-nan
ENSG00000009307	ENSG00000171105	0.0900301	0.0182454	1	-nan
ENSG00000009307	ENSG00000171174	0.0428462	0.0194698	1	-nan
ENSG00000009307	ENSG00000171475	0.235782	0.0410953	1	-nan
ENSG00000009307	ENSG00000171984	0.0233199	0.0210268	1	-nan
ENSG00000009307	ENSG00000172594	0.053487	0.0289206	1	-nan
ENSG00000009307	ENSG00000172977	0.166087	0.0460394	1	-nan
ENSG00000009307	ENSG00000173273	0.0823629	0.00907236	2	-nan
ENSG00000009307	ENSG00000173702	0.0299059	0.0297832	1	-nan
ENSG00000009307	ENSG00000173744	0.209811	0.0306403	1	-nan
ENSG00000009307	ENSG00000173905	0.145374	0.0583313	2	-nan
ENSG00000009307	ENSG00000173960	0.157498	0.0437383	1	-nan
ENSG00000008128	ENSG00000254986	0.0372582	0.0288323	1	-nan
ENSG00000008128	ENSG00000244242	6.40645e-05	0.0143088	1	-nan
ENSG00000008128	ENSG00000242574	0.0331913	0.016654	1	-nan
ENSG00000008128	ENSG00000232237	8.44966e-05	-0.000632253	1	-nan
ENSG00000008128	ENSG00000215193	0.0449325	0.0439145	1	-nan
ENSG00000008128	ENSG00000204386	0.070712	0.0277315	1	-nan
ENSG00000008128	ENSG00000204267	0.0345395	0.0409897	1	-nan
